time_s,gait_phase,knee_L_meas,knee_R_meas,hip_L_meas,hip_R_meas,knee_L_ref,knee_R_ref,hip_L_ref,hip_R_ref,F_imp_L,F_imp_R,F_ilc_L,F_ilc_R,F_total_L,F_total_R,teensy_phase,teensy_fL,teensy_fR,hs_L,hs_R,shm_valid
8382.8824,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.8923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9527,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9624,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8382.9924,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.0923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1424,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.1932,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2425,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.2923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3625,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.3924,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.4923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.5923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6430,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.6923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.7923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.8931,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9429,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9524,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8383.9923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.0923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.1948,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2724,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.2923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3723,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3823,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.3923,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4023,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4123,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4223,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4323,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4423,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4523,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
8384.4623,0.0000,0.00,166.36,0.00,0.00,0.00,24.00,25.00,20.00,5.00,5.00,0.00,0.00,5.00,5.00,-1.0000,0.00,0.00,0,0,0
